Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Rieke Odijk,Compilerbouw,p1,A1.04,vr,15
Rieke Odijk,Compilerbouw,w2,A1.10,wo,13
Diny Aslan,Calculus 2,h1,C0.110,vr,15
Diny Aslan,Calculus 2,w1,A1.04,vr,13
Jael Boutkan,Zoeken sturen en bewegen,p1,A1.06,ma,11
Jael Boutkan,Calculus 2,h1,C0.110,vr,15
Jael Boutkan,Calculus 2,w2,A1.10,wo,15
George Knuiman,Compilerbouw,p1,A1.04,vr,15
George Knuiman,Compilerbouw,h1,C0.110,di,11
George Knuiman,Compilerbouw,h2,A1.10,vr,13
George Knuiman,Compilerbouw,w1,C0.110,di,9
Annemarie Vooijs,Compilerbouw practicum,p1,A1.08,wo,15
Mitzi Corten,Compilerbouw,p2,A1.10,di,13
Mitzi Corten,Compilerbouw,h1,C0.110,di,11
Mitzi Corten,Compilerbouw,h2,A1.10,vr,13
Mitzi Corten,Compilerbouw,w2,A1.10,wo,13
Emircan van de Bunt,Compilerbouw,p1,A1.04,vr,15
Emircan van de Bunt,Compilerbouw,h1,C0.110,di,11
Emircan van de Bunt,Compilerbouw,h2,A1.10,vr,13
Emircan van de Bunt,Compilerbouw,w1,C0.110,di,9
Sherman Vervaart,Technology for games,h1,A1.10,vr,11
Sherman Vervaart,Technology for games,h2,C0.110,di,13
Sherman Vervaart,Project Numerical Recipes,p3,A1.08,do,11
Sherman Vervaart,Technology for games,w1,C0.110,vr,9
Theadora Besemer,Data Mining,h2,C1.112,di,9
Theadora Besemer,Data Mining,w3,B0.201,vr,15
Theadora Besemer,Data Mining,p2,B0.201,wo,15
Theadora Besemer,Data Mining,h1,A1.10,di,11
Miquel Metzelaar,Collectieve Intelligentie,p4,C1.112,wo,13
Miquel Metzelaar,Collectieve Intelligentie,h2,C1.112,di,13
Miquel Metzelaar,Programmeren in Java 2,p1,B0.201,ma,13
Miquel Metzelaar,Calculus 2,w2,A1.10,wo,15
Miquel Metzelaar,Collectieve Intelligentie,w1,A1.04,ma,11
Miquel Metzelaar,Collectieve Intelligentie,h1,C0.110,do,11
Miquel Metzelaar,Calculus 2,h1,C0.110,vr,15
Miquel Metzelaar,Collectieve Intelligentie,h3,C0.110,do,13
Elbertus Tamis,Kansrekenen 2,h1,C0.110,wo,13
Elbertus Tamis,Kansrekenen 2,h2,C0.110,wo,15
Roan Meulmeester,Software engineering,p2,A1.04,di,11
Roan Meulmeester,Lineaire Algebra,h1,C1.112,ma,13
Roan Meulmeester,Project Genetic Algorithms,p3,A1.10,do,11
Roan Meulmeester,Autonomous Agents 2,h2,A1.06,di,13
Roan Meulmeester,Software engineering,w2,B0.201,wo,13
Roan Meulmeester,Autonomous Agents 2,p1,A1.06,vr,9
Roan Meulmeester,Lineaire Algebra,h2,A1.10,ma,15
Roan Meulmeester,Autonomous Agents 2,w1,C1.112,wo,9
Roan Meulmeester,Autonomous Agents 2,h1,C0.110,wo,11
Roan Meulmeester,Software engineering,h1,C0.110,do,9
Arnela Visch,Compilerbouw,p2,A1.10,di,13
Arnela Visch,Compilerbouw,h1,C0.110,di,11
Arnela Visch,Compilerbouw,h2,A1.10,vr,13
Arnela Visch,Compilerbouw,w1,C0.110,di,9
Ferhan van der Gulik,Moderne Databases,h1,A1.10,ma,9
Ferhan van der Gulik,Moderne Databases,p1,A1.08,do,9
Ferhan van der Gulik,Moderne Databases,w3,C1.112,wo,15
Shan Rokx,Zoeken sturen en bewegen,p3,A1.10,di,9
Shan Rokx,Reflectie op de digitale cultuur,h1,C1.112,do,13
Shan Rokx,Databases 2,h1,C0.110,ma,13
Shan Rokx,Advanced Heuristics,h1,A1.04,ma,13
Shan Rokx,Reflectie op de digitale cultuur,w2,C1.112,vr,13
Shan Rokx,Databases 2,w1,B0.201,ma,15
Shan Rokx,Advanced Heuristics,p1,A1.08,di,11
Shan Rokx,Netwerken en systeembeveiliging,p2,A1.08,vr,11
Shan Rokx,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Sanne Lentz,Architectuur en computerorganisatie,h1,B0.201,di,13
Sanne Lentz,Webprogrammeren en databases,p2,C1.112,di,11
Sanne Lentz,Webprogrammeren en databases,h2,C1.112,wo,11
Sanne Lentz,Databases 2,h1,C0.110,ma,13
Sanne Lentz,Architectuur en computerorganisatie,h2,A1.04,di,15
Sanne Lentz,Technology for games,h2,C0.110,di,13
Sanne Lentz,Technology for games,h1,A1.10,vr,11
Sanne Lentz,Webprogrammeren en databases,w1,A1.10,vr,9
Sanne Lentz,Databases 2,w2,A1.04,do,9
Sanne Lentz,Webprogrammeren en databases,h1,B0.201,wo,9
Sanne Lentz,Technology for games,w2,A1.08,vr,13
Perry Blijleven,Project Numerical Recipes,p3,A1.08,do,11
Judi Hamers,Technology for games,h1,A1.10,vr,11
Judi Hamers,Technology for games,h2,C0.110,di,13
Judi Hamers,Technology for games,w2,A1.08,vr,13
Judi Hamers,Compilerbouw practicum,p2,A1.06,do,15
Geurt Nuiten,Software engineering,p2,A1.04,di,11
Geurt Nuiten,Heuristieken 1,h1,C1.112,ma,15
Geurt Nuiten,Lineaire Algebra,h1,C1.112,ma,13
Geurt Nuiten,Heuristieken 1,w1,B0.201,vr,13
Geurt Nuiten,Software engineering,w2,B0.201,wo,13
Geurt Nuiten,Lineaire Algebra,h2,A1.10,ma,15
Geurt Nuiten,Software engineering,h1,C0.110,do,9
Jarik Regeling,Netwerken en systeembeveiliging,p2,A1.08,vr,11
Jarik Regeling,Heuristieken 1,w1,B0.201,vr,13
Jarik Regeling,Heuristieken 1,h1,C1.112,ma,15
Aart Pothuizen,Compilerbouw,h2,A1.10,vr,13
Aart Pothuizen,Compilerbouw,w1,C0.110,di,9
Aart Pothuizen,Reflectie op de digitale cultuur,h1,C1.112,do,13
Aart Pothuizen,Compilerbouw,h1,C0.110,di,11
Aart Pothuizen,Project Genetic Algorithms,p3,A1.10,do,11
Aart Pothuizen,Software engineering,w1,A1.04,wo,11
Aart Pothuizen,Compilerbouw,p2,A1.10,di,13
Aart Pothuizen,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Aart Pothuizen,Reflectie op de digitale cultuur,w3,A1.06,do,11
Aart Pothuizen,Software engineering,p1,C1.112,di,15
Aart Pothuizen,Software engineering,h1,C0.110,do,9
Abdallah Beulen,Autonomous Agents 2,p2,A1.04,vr,9
Abdallah Beulen,Heuristieken 1,h1,C1.112,ma,15
Abdallah Beulen,Reflectie op de digitale cultuur,h1,C1.112,do,13
Abdallah Beulen,Heuristieken 1,w2,A1.08,ma,13
Abdallah Beulen,Software engineering,w2,B0.201,wo,13
Abdallah Beulen,Analysemethoden en -technieken,h1,C0.110,ma,11
Abdallah Beulen,Autonomous Agents 2,h2,A1.06,di,13
Abdallah Beulen,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Abdallah Beulen,Reflectie op de digitale cultuur,w3,A1.06,do,11
Abdallah Beulen,Autonomous Agents 2,w1,C1.112,wo,9
Abdallah Beulen,Autonomous Agents 2,h1,C0.110,wo,11
Abdallah Beulen,Software engineering,h1,C0.110,do,9
Abdallah Beulen,Software engineering,p1,C1.112,di,15
Guilliano Blomsma,Webprogrammeren en databases,h2,C1.112,wo,11
Guilliano Blomsma,Project Genetic Algorithms,p1,A1.06,di,11
Guilliano Blomsma,Webprogrammeren en databases,h1,B0.201,wo,9
Guilliano Blomsma,Webprogrammeren en databases,w2,A1.04,di,13
Guilliano Blomsma,Webprogrammeren en databases,p1,A1.06,di,15
Marck Wijngaarden,Collectieve Intelligentie,p1,C0.110,di,15
Marck Wijngaarden,Collectieve Intelligentie,h2,C1.112,di,13
Marck Wijngaarden,Moderne Databases,w1,B0.201,di,11
Marck Wijngaarden,Collectieve Intelligentie,w1,A1.04,ma,11
Marck Wijngaarden,Reflectie op de digitale cultuur,w1,A1.06,wo,11
Marck Wijngaarden,Reflectie op de digitale cultuur,h1,C1.112,do,13
Marck Wijngaarden,Databases 2,h1,C0.110,ma,13
Marck Wijngaarden,Collectieve Intelligentie,h1,C0.110,do,11
Marck Wijngaarden,Moderne Databases,p2,A1.06,wo,13
Marck Wijngaarden,Moderne Databases,h1,A1.10,ma,9
Marck Wijngaarden,Databases 2,w2,A1.04,do,9
Marck Wijngaarden,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Marck Wijngaarden,Collectieve Intelligentie,h3,C0.110,do,13
Yaro Kamp,Webprogrammeren en databases,h2,C1.112,wo,11
Yaro Kamp,Technology for games,h1,A1.10,vr,11
Yaro Kamp,Technology for games,h2,C0.110,di,13
Yaro Kamp,Webprogrammeren en databases,w1,A1.10,vr,9
Yaro Kamp,Webprogrammeren en databases,h1,B0.201,wo,9
Yaro Kamp,Technology for games,w2,A1.08,vr,13
Yaro Kamp,Webprogrammeren en databases,p1,A1.06,di,15
Allan Budel,Project Genetic Algorithms,p2,B0.201,do,15
Allan Budel,Calculus 2,w1,A1.04,vr,13
Allan Budel,Heuristieken 2,h1,A1.04,wo,13
Allan Budel,Calculus 2,h1,C0.110,vr,15
Allan Budel,Heuristieken 2,w1,A1.06,vr,11
Richenel Giesen,Analysemethoden en -technieken,h1,C0.110,ma,11
Josef van der Wiel,Heuristieken 2,w2,C1.112,ma,9
Josef van der Wiel,Heuristieken 2,h1,A1.04,wo,13
Josef van der Wiel,Project Genetic Algorithms,p1,A1.06,di,11
Josef van der Wiel,Analysemethoden en -technieken,h1,C0.110,ma,11
Josef van der Wiel,Netwerken en systeembeveiliging,p2,A1.08,vr,11
Vivianne Buter,Project Numerical Recipes,p3,A1.08,do,11
Vivianne Buter,Calculus 2,w3,A1.10,do,13
Vivianne Buter,Heuristieken 1,h1,C1.112,ma,15
Vivianne Buter,Programmeren in Java 2,p6,A1.06,wo,15
Vivianne Buter,Heuristieken 1,w1,B0.201,vr,13
Vivianne Buter,Advanced Heuristics,h1,A1.04,ma,13
Vivianne Buter,Advanced Heuristics,p1,A1.08,di,11
Vivianne Buter,Calculus 2,h1,C0.110,vr,15
Geerten Elschot,Software engineering,w1,A1.04,wo,11
Geerten Elschot,Kansrekenen 2,h2,C0.110,wo,15
Geerten Elschot,Kansrekenen 2,h1,C0.110,wo,13
Geerten Elschot,Software engineering,p1,C1.112,di,15
Geerten Elschot,Software engineering,h1,C0.110,do,9
Xanne Slob,Lineaire Algebra,h2,A1.10,ma,15
Xanne Slob,Lineaire Algebra,h1,C1.112,ma,13
Sien van Plateringen,Compilerbouw,h2,A1.10,vr,13
Sien van Plateringen,Moderne Databases,p1,A1.08,do,9
Sien van Plateringen,Compilerbouw,h1,C0.110,di,11
Sien van Plateringen,Moderne Databases,h1,A1.10,ma,9
Sien van Plateringen,Compilerbouw,p2,A1.10,di,13
Sien van Plateringen,Moderne Databases,w3,C1.112,wo,15
Sien van Plateringen,Compilerbouw,w2,A1.10,wo,13
Hananja Cramer,Programmeren in Java 2,p1,B0.201,ma,13
Hananja Cramer,Software engineering,w2,B0.201,wo,13
Hananja Cramer,Software engineering,h1,C0.110,do,9
Hananja Cramer,Software engineering,p1,C1.112,di,15
Virgill Hamelink,Programmeren in Java 2,p1,B0.201,ma,13
Virgill Hamelink,Software engineering,w2,B0.201,wo,13
Virgill Hamelink,Software engineering,h1,C0.110,do,9
Virgill Hamelink,Software engineering,p1,C1.112,di,15
Tariq Bood,Programmeren in Java 2,p3,A1.04,ma,9
Hui van Zeijl,Architectuur en computerorganisatie,h1,B0.201,di,13
Hui van Zeijl,Heuristieken 1,h1,C1.112,ma,15
Hui van Zeijl,Architectuur en computerorganisatie,h2,A1.04,di,15
Hui van Zeijl,Heuristieken 1,w2,A1.08,ma,13
Hui van Zeijl,Compilerbouw practicum,p2,A1.06,do,15
Chico Zwarts,Architectuur en computerorganisatie,h2,A1.04,di,15
Chico Zwarts,Architectuur en computerorganisatie,h1,B0.201,di,13
Karim Vingerhoets,Heuristieken 1,h1,C1.112,ma,15
Karim Vingerhoets,Compilerbouw,h2,A1.10,vr,13
Karim Vingerhoets,Compilerbouw,h1,C0.110,di,11
Karim Vingerhoets,Compilerbouw,p2,A1.10,di,13
Karim Vingerhoets,Heuristieken 1,w2,A1.08,ma,13
Karim Vingerhoets,Compilerbouw,w2,A1.10,wo,13
Servaas Anker,Software engineering,p2,A1.04,di,11
Servaas Anker,Architectuur en computerorganisatie,h1,B0.201,di,13
Servaas Anker,Architectuur en computerorganisatie,h2,A1.04,di,15
Servaas Anker,Software engineering,w1,A1.04,wo,11
Servaas Anker,Software engineering,h1,C0.110,do,9
Mies Westra,Programmeren in Java 2,p2,A1.08,vr,9
Resul Kuijpers,Bioinformatica,h2,C0.110,do,15
Resul Kuijpers,Autonomous Agents 2,w2,A1.04,wo,9
Resul Kuijpers,Bioinformatica,p1,A1.08,do,13
Resul Kuijpers,Autonomous Agents 2,p2,A1.04,vr,9
Resul Kuijpers,Bioinformatica,h3,B0.201,wo,11
Resul Kuijpers,Bioinformatica,h1,C1.112,do,11
Resul Kuijpers,Bioinformatica,w2,C0.110,ma,15
Resul Kuijpers,Software engineering,w1,A1.04,wo,11
Resul Kuijpers,Autonomous Agents 2,h2,A1.06,di,13
Resul Kuijpers,Autonomous Agents 2,h1,C0.110,wo,11
Resul Kuijpers,Software engineering,h1,C0.110,do,9
Resul Kuijpers,Software engineering,p1,C1.112,di,15
Tevfik Rothuizen,Software engineering,p2,A1.04,di,11
Tevfik Rothuizen,Algoritmen en complexiteit,p2,B0.201,ma,11
Tevfik Rothuizen,Algoritmen en complexiteit,h1,B0.201,do,11
Tevfik Rothuizen,Software engineering,w2,B0.201,wo,13
Tevfik Rothuizen,Algoritmen en complexiteit,w2,C0.110,ma,9
Tevfik Rothuizen,Netwerken en systeembeveiliging,p2,A1.08,vr,11
Tevfik Rothuizen,Software engineering,h1,C0.110,do,9
Sergio Hijdra,Interactie-ontwerp,h2,B0.201,vr,11
Sergio Hijdra,Calculus 2,h1,C0.110,vr,15
Sergio Hijdra,Interactie-ontwerp,h1,B0.201,vr,9
Sergio Hijdra,Calculus 2,w1,A1.04,vr,13
Cemil van Barneveld,Reflectie op de digitale cultuur,w1,A1.06,wo,11
Cemil van Barneveld,Reflectie op de digitale cultuur,h1,C1.112,do,13
Cemil van Barneveld,Databases 2,h1,C0.110,ma,13
Cemil van Barneveld,Zoeken sturen en bewegen,p1,A1.06,ma,11
Cemil van Barneveld,Databases 2,w1,B0.201,ma,15
Cemil van Barneveld,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Kimmy Kesteloo,Collectieve Intelligentie,h2,C1.112,di,13
Kimmy Kesteloo,Collectieve Intelligentie,w1,A1.04,ma,11
Kimmy Kesteloo,Project Genetic Algorithms,p2,B0.201,do,15
Kimmy Kesteloo,Collectieve Intelligentie,p3,A1.08,di,15
Kimmy Kesteloo,Collectieve Intelligentie,h1,C0.110,do,11
Kimmy Kesteloo,Collectieve Intelligentie,h3,C0.110,do,13
Noa Slangen,Programmeren in Java 2,p1,B0.201,ma,13
Noa Slangen,Informatie- en organisatieontwerp,w2,A1.04,do,11
Noa Slangen,Heuristieken 1,h1,C1.112,ma,15
Noa Slangen,Informatie- en organisatieontwerp,h2,A1.10,do,15
Noa Slangen,Heuristieken 1,w1,B0.201,vr,13
Noa Slangen,Informatie- en organisatieontwerp,h1,B0.201,do,13
Noa Slangen,Informatie- en organisatieontwerp,p2,B0.201,di,9
Juan van Eijndhoven,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Juan van Eijndhoven,Reflectie op de digitale cultuur,h1,C1.112,do,13
Juan van Eijndhoven,Reflectie op de digitale cultuur,w2,C1.112,vr,13
Juan van Eijndhoven,Project Numerical Recipes,p3,A1.08,do,11
Jeremey Bontenbal,Kansrekenen 2,h1,C0.110,wo,13
Jeremey Bontenbal,Reflectie op de digitale cultuur,w1,A1.06,wo,11
Jeremey Bontenbal,Reflectie op de digitale cultuur,h1,C1.112,do,13
Jeremey Bontenbal,Kansrekenen 2,h2,C0.110,wo,15
Jeremey Bontenbal,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Nanke van den Berg,Machine Learning,h1,C1.112,ma,11
Nanke van den Berg,Machine Learning,h2,A1.06,ma,9
Benjamin Arendse,Webprogrammeren en databases,h2,C1.112,wo,11
Benjamin Arendse,Webprogrammeren en databases,w2,A1.04,di,13
Benjamin Arendse,Webprogrammeren en databases,p1,A1.06,di,15
Benjamin Arendse,Webprogrammeren en databases,h1,B0.201,wo,9
Ilana Philippi,Architectuur en computerorganisatie,h2,A1.04,di,15
Ilana Philippi,Architectuur en computerorganisatie,h1,B0.201,di,13
Ilana Philippi,Lineaire Algebra,h2,A1.10,ma,15
Ilana Philippi,Lineaire Algebra,h1,C1.112,ma,13
Jort Vries,Programmeren in Java 2,p1,B0.201,ma,13
Jort Vries,Kansrekenen 2,h1,C0.110,wo,13
Jort Vries,Calculus 2,w3,A1.10,do,13
Jort Vries,Netwerken en systeembeveiliging,p3,A1.10,di,15
Jort Vries,Kansrekenen 2,h2,C0.110,wo,15
Jort Vries,Calculus 2,h1,C0.110,vr,15
Adisa Reek,Webprogrammeren en databases,p2,C1.112,di,11
Adisa Reek,Webprogrammeren en databases,h2,C1.112,wo,11
Adisa Reek,Programmeren in Java 2,p6,A1.06,wo,15
Adisa Reek,Webprogrammeren en databases,w1,A1.10,vr,9
Adisa Reek,Webprogrammeren en databases,h1,B0.201,wo,9
Borre van Ruler,Kansrekenen 2,h1,C0.110,wo,13
Borre van Ruler,Kansrekenen 2,h2,C0.110,wo,15
Sanna van Wiggen,Lineaire Algebra,h2,A1.10,ma,15
Sanna van Wiggen,Lineaire Algebra,h1,C1.112,ma,13
Harke Wester,Collectieve Intelligentie,h2,C1.112,di,13
Harke Wester,Collectieve Intelligentie,w3,C1.112,do,9
Harke Wester,Heuristieken 1,h1,C1.112,ma,15
Harke Wester,Collectieve Intelligentie,h1,C0.110,do,11
Harke Wester,Heuristieken 1,w1,B0.201,vr,13
Harke Wester,Collectieve Intelligentie,p2,A1.08,do,15
Harke Wester,Collectieve Intelligentie,h3,C0.110,do,13
Rachell Smallegange,Software engineering,w1,A1.04,wo,11
Rachell Smallegange,Software engineering,h1,C0.110,do,9
Rachell Smallegange,Software engineering,p1,C1.112,di,15
Amelie Daams,Programmeren in Java 2,p6,A1.06,wo,15
Amelie Daams,Heuristieken 2,w1,A1.06,vr,11
Amelie Daams,Heuristieken 2,h1,A1.04,wo,13
Leon van Maurik,Project Numerical Recipes,p1,C0.110,vr,11
Leon van Maurik,Calculus 2,w2,A1.10,wo,15
Leon van Maurik,Compilerbouw,h2,A1.10,vr,13
Leon van Maurik,Databases 2,h1,C0.110,ma,13
Leon van Maurik,Compilerbouw,h1,C0.110,di,11
Leon van Maurik,Databases 2,w1,B0.201,ma,15
Leon van Maurik,Compilerbouw,p2,A1.10,di,13
Leon van Maurik,Calculus 2,h1,C0.110,vr,15
Leon van Maurik,Compilerbouw,w2,A1.10,wo,13
Paulette Hunting,Bioinformatica,h2,C0.110,do,15
Paulette Hunting,Bioinformatica,w1,A1.04,vr,11
Paulette Hunting,Bioinformatica,h3,B0.201,wo,11
Paulette Hunting,Bioinformatica,h1,C1.112,do,11
Paulette Hunting,Reflectie op de digitale cultuur,h1,C1.112,do,13
Paulette Hunting,Reflectie op de digitale cultuur,w2,C1.112,vr,13
Paulette Hunting,Bioinformatica,p3,A1.08,wo,13
Paulette Hunting,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Hande Essink,Moderne Databases,h1,A1.10,ma,9
Hande Essink,Moderne Databases,p1,A1.08,do,9
Hande Essink,Moderne Databases,w3,C1.112,wo,15
Nanette te Braak,Architectuur en computerorganisatie,h1,B0.201,di,13
Nanette te Braak,Calculus 2,w2,A1.10,wo,15
Nanette te Braak,Compilerbouw,h2,A1.10,vr,13
Nanette te Braak,Moderne Databases,p1,A1.08,do,9
Nanette te Braak,Compilerbouw,h1,C0.110,di,11
Nanette te Braak,Architectuur en computerorganisatie,h2,A1.04,di,15
Nanette te Braak,Moderne Databases,w2,A1.10,vr,15
Nanette te Braak,Moderne Databases,h1,A1.10,ma,9
Nanette te Braak,Calculus 2,h1,C0.110,vr,15
Nanette te Braak,Compilerbouw,p1,A1.04,vr,15
Nanette te Braak,Compilerbouw,w2,A1.10,wo,13
Jannette Rust,Project Numerical Recipes,p1,C0.110,vr,11
Roma Rotgans,Bioinformatica,h2,C0.110,do,15
Roma Rotgans,Bioinformatica,w1,A1.04,vr,11
Roma Rotgans,Bioinformatica,p2,A1.04,do,13
Roma Rotgans,Bioinformatica,h3,B0.201,wo,11
Roma Rotgans,Bioinformatica,h1,C1.112,do,11
Roma Rotgans,Software engineering,w2,B0.201,wo,13
Roma Rotgans,Software engineering,p1,C1.112,di,15
Roma Rotgans,Software engineering,h1,C0.110,do,9
Xander Peijs,Collectieve Intelligentie,p1,C0.110,di,15
Xander Peijs,Collectieve Intelligentie,h2,C1.112,di,13
Xander Peijs,Collectieve Intelligentie,w4,A1.08,wo,11
Xander Peijs,Collectieve Intelligentie,h1,C0.110,do,11
Xander Peijs,Collectieve Intelligentie,h3,C0.110,do,13
Corry Kroonen,Bioinformatica,h2,C0.110,do,15
Corry Kroonen,Bioinformatica,p2,A1.04,do,13
Corry Kroonen,Bioinformatica,h3,B0.201,wo,11
Corry Kroonen,Bioinformatica,h1,C1.112,do,11
Corry Kroonen,Databases 2,h1,C0.110,ma,13
Corry Kroonen,Bioinformatica,w2,C0.110,ma,15
Corry Kroonen,Databases 2,w2,A1.04,do,9
Marssae Joseph,Software engineering,p2,A1.04,di,11
Marssae Joseph,Lineaire Algebra,h1,C1.112,ma,13
Marssae Joseph,Software engineering,w2,B0.201,wo,13
Marssae Joseph,Lineaire Algebra,h2,A1.10,ma,15
Marssae Joseph,Software engineering,h1,C0.110,do,9
Jorren Modderkolk,Collectieve Intelligentie,p1,C0.110,di,15
Jorren Modderkolk,Architectuur en computerorganisatie,h1,B0.201,di,13
Jorren Modderkolk,Collectieve Intelligentie,h2,C1.112,di,13
Jorren Modderkolk,Collectieve Intelligentie,w3,C1.112,do,9
Jorren Modderkolk,Webprogrammeren en databases,h2,C1.112,wo,11
Jorren Modderkolk,Collectieve Intelligentie,h1,C0.110,do,11
Jorren Modderkolk,Architectuur en computerorganisatie,h2,A1.04,di,15
Jorren Modderkolk,Advanced Heuristics,h1,A1.04,ma,13
Jorren Modderkolk,Webprogrammeren en databases,w1,A1.10,vr,9
Jorren Modderkolk,Webprogrammeren en databases,h1,B0.201,wo,9
Jorren Modderkolk,Advanced Heuristics,p1,A1.08,di,11
Jorren Modderkolk,Webprogrammeren en databases,p1,A1.06,di,15
Jorren Modderkolk,Collectieve Intelligentie,h3,C0.110,do,13
Christiaan van Zon,Lineaire Algebra,h2,A1.10,ma,15
Christiaan van Zon,Lineaire Algebra,h1,C1.112,ma,13
Cyrille van den Ham,Programmeren in Java 2,p1,B0.201,ma,13
Alexandra Wijnsma,Analysemethoden en -technieken,h1,C0.110,ma,11
Alexandra Wijnsma,Databases 2,h1,C0.110,ma,13
Alexandra Wijnsma,Netwerken en systeembeveiliging,p1,A1.10,wo,11
Alexandra Wijnsma,Databases 2,w1,B0.201,ma,15
Mahmud Heller,Data Mining,p1,A1.06,vr,13
Mahmud Heller,Reflectie op de digitale cultuur,h1,C1.112,do,13
Mahmud Heller,Data Mining,w2,C1.112,vr,15
Mahmud Heller,Data Mining,h2,C1.112,di,9
Mahmud Heller,Data Mining,h1,A1.10,di,11
Mahmud Heller,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Mahmud Heller,Reflectie op de digitale cultuur,w3,A1.06,do,11
Roswitha van de Kuilen,Project Numerical Recipes,p3,A1.08,do,11
Ervin Hartevelt,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Ervin Hartevelt,Reflectie op de digitale cultuur,h1,C1.112,do,13
Ervin Hartevelt,Reflectie op de digitale cultuur,w1,A1.06,wo,11
Juliette Kant,Project Numerical Recipes,p1,C0.110,vr,11
Juliette Kant,Lineaire Algebra,h1,C1.112,ma,13
Juliette Kant,Databases 2,h1,C0.110,ma,13
Juliette Kant,Databases 2,w2,A1.04,do,9
Juliette Kant,Lineaire Algebra,h2,A1.10,ma,15
Faya Jagersma,Project Numerical Recipes,p3,A1.08,do,11
Faya Jagersma,Calculus 2,w2,A1.10,wo,15
Faya Jagersma,Databases 2,h1,C0.110,ma,13
Faya Jagersma,Databases 2,w1,B0.201,ma,15
Faya Jagersma,Calculus 2,h1,C0.110,vr,15
Keshia Westgeest,Calculus 2,h1,C0.110,vr,15
Keshia Westgeest,Calculus 2,w3,A1.10,do,13
Wichard Stienen,Lineaire Algebra,h2,A1.10,ma,15
Wichard Stienen,Calculus 2,h1,C0.110,vr,15
Wichard Stienen,Calculus 2,w3,A1.10,do,13
Wichard Stienen,Lineaire Algebra,h1,C1.112,ma,13
Kely Borg,Programmeren in Java 2,p3,A1.04,ma,9
Guus Heijnen,Calculus 2,h1,C0.110,vr,15
Guus Heijnen,Project Numerical Recipes,p3,A1.08,do,11
Guus Heijnen,Calculus 2,w2,A1.10,wo,15
Emil Bergmans,Algoritmen en complexiteit,p2,B0.201,ma,11
Emil Bergmans,Kansrekenen 2,h1,C0.110,wo,13
Emil Bergmans,Algoritmen en complexiteit,h1,B0.201,do,11
Emil Bergmans,Project Genetic Algorithms,p1,A1.06,di,11
Emil Bergmans,Algoritmen en complexiteit,w2,C0.110,ma,9
Emil Bergmans,Kansrekenen 2,h2,C0.110,wo,15
Emil Bergmans,Netwerken en systeembeveiliging,p2,A1.08,vr,11
Siri Droge,Project Numerical Recipes,p3,A1.08,do,11
Deejay van der Geer,Algoritmen en complexiteit,h1,B0.201,do,11
Deejay van der Geer,Data Mining,p3,C0.110,vr,13
Deejay van der Geer,Databases 2,h1,C0.110,ma,13
Deejay van der Geer,Data Mining,w2,C1.112,vr,15
Deejay van der Geer,Heuristieken 2,h1,A1.04,wo,13
Deejay van der Geer,Autonomous Agents 2,w3,A1.06,wo,9
Deejay van der Geer,Algoritmen en complexiteit,p1,A1.10,ma,11
Deejay van der Geer,Data Mining,h2,C1.112,di,9
Deejay van der Geer,Data Mining,h1,A1.10,di,11
Deejay van der Geer,Databases 2,w1,B0.201,ma,15
Deejay van der Geer,Algoritmen en complexiteit,w2,C0.110,ma,9
Deejay van der Geer,Autonomous Agents 2,h2,A1.06,di,13
Deejay van der Geer,Autonomous Agents 2,p3,B0.201,di,15
Deejay van der Geer,Autonomous Agents 2,h1,C0.110,wo,11
Deejay van der Geer,Heuristieken 2,w1,A1.06,vr,11
Maritha van der Niet,Technology for games,w1,C0.110,vr,9
Maritha van der Niet,Reflectie op de digitale cultuur,w1,A1.06,wo,11
Maritha van der Niet,Lineaire Algebra,h1,C1.112,ma,13
Maritha van der Niet,Reflectie op de digitale cultuur,h1,C1.112,do,13
Maritha van der Niet,Technology for games,h1,A1.10,vr,11
Maritha van der Niet,Project Genetic Algorithms,p1,A1.06,di,11
Maritha van der Niet,Technology for games,h2,C0.110,di,13
Maritha van der Niet,Analysemethoden en -technieken,h1,C0.110,ma,11
Maritha van der Niet,Lineaire Algebra,h2,A1.10,ma,15
Maritha van der Niet,Reflectie op de digitale cultuur,h2,A1.10,wo,9
Minoesch Scheltema,Calculus 2,w1,A1.04,vr,13
Minoesch Scheltema,Software engineering,w1,A1.04,wo,11
Minoesch Scheltema,Analysemethoden en -technieken,h1,C0.110,ma,11
Minoesch Scheltema,Calculus 2,h1,C0.110,vr,15
Minoesch Scheltema,Software engineering,p1,C1.112,di,15
Minoesch Scheltema,Software engineering,h1,C0.110,do,9
Liza Traa,Databases 2,h1,C0.110,ma,13
Liza Traa,Heuristieken 2,w1,A1.06,vr,11
