Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Ans van Montfort,Reflectie op de digitale cultuur,h1,B0.201,wo,9
Ans van Montfort,Zoeken sturen en bewegen,p3,A1.08,di,9
Ans van Montfort,Reflectie op de digitale cultuur,h2,A1.06,vr,11
Ans van Montfort,Data Mining,w3,C0.110,ma,17
Ans van Montfort,Data Mining,h2,A1.10,di,15
Ans van Montfort,Data Mining,h1,C0.110,vr,11
Ans van Montfort,Data Mining,p3,C1.112,vr,9
Talha Vermeeren,Data Mining,w1,A1.10,ma,15
Talha Vermeeren,Netwerken en systeembeveiliging,p4,C1.112,di,15
Talha Vermeeren,Data Mining,p3,C1.112,vr,9
Talha Vermeeren,Data Mining,h2,A1.10,di,15
Talha Vermeeren,Data Mining,h1,C0.110,vr,11
Levien Selten,Calculus 2,h1,A1.04,wo,9
Levien Selten,Programmeren in Java 2,p2,A1.10,wo,13
Levien Selten,Kansrekenen 2,h1,A1.10,vr,15
Levien Selten,Kansrekenen 2,h2,C0.110,do,11
Levien Selten,Calculus 2,w1,A1.10,wo,11
Leonie Richardson,Calculus 2,h1,A1.04,wo,9
Leonie Richardson,Moderne Databases,p1,A1.04,wo,15
Leonie Richardson,Moderne Databases,h1,A1.04,ma,13
Leonie Richardson,Moderne Databases,w3,A1.10,ma,13
Leonie Richardson,Calculus 2,w1,A1.10,wo,11
Desiree Potgieter,Algoritmen en complexiteit,h1,C0.110,do,13
Desiree Potgieter,Programmeren in Java 2,p2,A1.10,wo,13
Desiree Potgieter,Algoritmen en complexiteit,w1,A1.06,ma,13
Desiree Potgieter,Databases 2,w2,C0.110,vr,17
Desiree Potgieter,Algoritmen en complexiteit,p2,B0.201,ma,9
Desiree Potgieter,Databases 2,h1,A1.04,vr,9
Lakshmi van der Gaag,Databases 2,h1,A1.04,vr,9
Lakshmi van der Gaag,Databases 2,w1,A1.04,di,9
Marssae Joseph,Software engineering,h1,B0.201,wo,15
Marssae Joseph,Lineaire Algebra,h1,B0.201,di,13
Marssae Joseph,Software engineering,w2,B0.201,di,9
Marssae Joseph,Software engineering,p2,B0.201,ma,15
Marssae Joseph,Lineaire Algebra,h2,C0.110,wo,11
Annamaria Twigt,Calculus 2,h1,A1.04,wo,9
Annamaria Twigt,Moderne Databases,h1,A1.04,ma,13
Annamaria Twigt,Moderne Databases,w2,A1.06,wo,9
Annamaria Twigt,Calculus 2,w3,C1.112,wo,13
Annamaria Twigt,Moderne Databases,p2,B0.201,di,15
Abdeslam Ridderhof,Programmeren in Java 2,p1,A1.08,di,15
Abdeslam Ridderhof,Calculus 2,h1,A1.04,wo,9
Abdeslam Ridderhof,Calculus 2,w3,C1.112,wo,13
Andre Dieters,Heuristieken 1,h1,C0.110,vr,15
Andre Dieters,Heuristieken 1,w1,A1.06,vr,9
Andre Dieters,Netwerken en systeembeveiliging,p1,A1.08,vr,13
Andre Dieters,Algoritmen en complexiteit,h1,C0.110,do,13
Andre Dieters,Databases 2,h1,A1.04,vr,9
Andre Dieters,Algoritmen en complexiteit,w1,A1.06,ma,13
Andre Dieters,Algoritmen en complexiteit,p1,C1.112,wo,9
Andre Dieters,Databases 2,w1,A1.04,di,9
Rieke Odijk,Compilerbouw,h1,C1.112,ma,11
Rieke Odijk,Moderne Databases,p1,A1.04,wo,15
Rieke Odijk,Moderne Databases,h1,A1.04,ma,13
Rieke Odijk,Moderne Databases,w2,A1.06,wo,9
Rieke Odijk,Compilerbouw,p2,B0.201,do,13
Rieke Odijk,Compilerbouw,w1,A1.08,ma,13
Rieke Odijk,Compilerbouw,h2,A1.10,vr,9
Kamiel Vinken,Analysemethoden en -technieken,h1,B0.201,vr,11
Fredrika Lopez,Software engineering,h1,B0.201,wo,15
Fredrika Lopez,Algoritmen en complexiteit,h1,C0.110,do,13
Fredrika Lopez,Algoritmen en complexiteit,w2,A1.04,vr,13
Fredrika Lopez,Algoritmen en complexiteit,p2,B0.201,ma,9
Fredrika Lopez,Software engineering,p2,B0.201,ma,15
Fredrika Lopez,Software engineering,w2,B0.201,di,9
Nanke van den Berg,Machine Learning,h1,B0.201,wo,13
Nanke van den Berg,Machine Learning,h2,C0.110,do,15
Everhard Curvers,Informatie- en organisatieontwerp,w2,A1.08,vr,9
Everhard Curvers,Informatie- en organisatieontwerp,p1,C0.110,wo,13
Everhard Curvers,Informatie- en organisatieontwerp,h2,C1.112,wo,15
Everhard Curvers,Informatie- en organisatieontwerp,h1,C1.112,di,13
Amelie Daams,Heuristieken 2,h1,A1.08,ma,11
Amelie Daams,Heuristieken 2,w2,A1.04,ma,11
Amelie Daams,Programmeren in Java 2,p5,A1.10,ma,9
Jimi Sips,Collectieve Intelligentie,h1,A1.04,wo,13
Jimi Sips,Calculus 2,h1,A1.04,wo,9
Jimi Sips,Collectieve Intelligentie,p4,B0.201,wo,11
Jimi Sips,Collectieve Intelligentie,w2,B0.201,vr,13
Jimi Sips,Webprogrammeren en databases,w1,C0.110,do,9
Jimi Sips,Webprogrammeren en databases,p1,C0.110,vr,9
Jimi Sips,Collectieve Intelligentie,h3,C1.112,vr,11
Jimi Sips,Collectieve Intelligentie,h2,A1.08,do,13
Jimi Sips,Webprogrammeren en databases,h2,C1.112,wo,11
Jimi Sips,Webprogrammeren en databases,h1,A1.04,di,11
Jimi Sips,Calculus 2,w1,A1.10,wo,11
Sarena Tjeerdsma,Calculus 2,w3,C1.112,wo,13
Sarena Tjeerdsma,Calculus 2,h1,A1.04,wo,9
Sarena Tjeerdsma,Kansrekenen 2,h1,A1.10,vr,15
Sarena Tjeerdsma,Bioinformatica,h1,A1.04,ma,9
Sarena Tjeerdsma,Lineaire Algebra,h1,B0.201,di,13
Sarena Tjeerdsma,Kansrekenen 2,h2,C0.110,do,11
Sarena Tjeerdsma,Bioinformatica,p1,A1.04,vr,11
Sarena Tjeerdsma,Heuristieken 1,w1,A1.06,vr,9
Sarena Tjeerdsma,Bioinformatica,h2,A1.06,wo,13
Sarena Tjeerdsma,Bioinformatica,w3,A1.10,di,13
Sarena Tjeerdsma,Bioinformatica,h3,C0.110,di,11
Sarena Tjeerdsma,Lineaire Algebra,h2,C0.110,wo,11
Sarena Tjeerdsma,Heuristieken 1,h1,C0.110,vr,15
Ella Bischoff,Collectieve Intelligentie,h1,A1.04,wo,13
Ella Bischoff,Collectieve Intelligentie,p2,C1.112,do,13
Ella Bischoff,Collectieve Intelligentie,w1,A1.10,wo,15
Ella Bischoff,Collectieve Intelligentie,h3,C1.112,vr,11
Ella Bischoff,Collectieve Intelligentie,h2,A1.08,do,13
Laurentia Cooijmans,Collectieve Intelligentie,h1,A1.04,wo,13
Laurentia Cooijmans,Calculus 2,h1,A1.04,wo,9
Laurentia Cooijmans,Heuristieken 2,w2,A1.04,ma,11
Laurentia Cooijmans,Heuristieken 2,h1,A1.08,ma,11
Laurentia Cooijmans,Calculus 2,w2,A1.06,vr,13
Laurentia Cooijmans,Collectieve Intelligentie,w4,A1.06,vr,15
Laurentia Cooijmans,Collectieve Intelligentie,h3,C1.112,vr,11
Laurentia Cooijmans,Collectieve Intelligentie,p1,A1.06,do,15
Laurentia Cooijmans,Collectieve Intelligentie,h2,A1.08,do,13
Lysbeth Keuken,Compilerbouw,h1,C1.112,ma,11
Lysbeth Keuken,Moderne Databases,h1,A1.04,ma,13
Lysbeth Keuken,Moderne Databases,w3,A1.10,ma,13
Lysbeth Keuken,Moderne Databases,p3,A1.06,di,13
Lysbeth Keuken,Compilerbouw,p1,C1.112,vr,13
Lysbeth Keuken,Project Numerical Recipes,p2,A1.08,ma,15
Lysbeth Keuken,Compilerbouw,w1,A1.08,ma,13
Lysbeth Keuken,Compilerbouw,h2,A1.10,vr,9
Fauve Neve,Technology for games,h1,B0.201,do,11
Fauve Neve,Technology for games,w2,C1.112,di,11
Fauve Neve,Technology for games,h2,A1.06,do,11
Mouna Lathouwers,Bioinformatica,p1,A1.04,vr,11
Mouna Lathouwers,Bioinformatica,w2,C1.112,do,9
Mouna Lathouwers,Bioinformatica,h2,A1.06,wo,13
Mouna Lathouwers,Moderne Databases,p1,A1.04,wo,15
Mouna Lathouwers,Bioinformatica,h1,A1.04,ma,9
Mouna Lathouwers,Moderne Databases,h1,A1.04,ma,13
Mouna Lathouwers,Moderne Databases,w2,A1.06,wo,9
Mouna Lathouwers,Bioinformatica,h3,C0.110,di,11
Mouna Lathouwers,Databases 2,h1,A1.04,vr,9
Mouna Lathouwers,Databases 2,w1,A1.04,di,9
Raja Tijhof,Reflectie op de digitale cultuur,h2,A1.06,vr,11
Raja Tijhof,Reflectie op de digitale cultuur,w1,A1.08,wo,15
Raja Tijhof,Reflectie op de digitale cultuur,h1,B0.201,wo,9
Jodi van Riel,Calculus 2,h1,A1.04,wo,9
Jodi van Riel,Algoritmen en complexiteit,h1,C0.110,do,13
Jodi van Riel,Moderne Databases,p1,A1.04,wo,15
Jodi van Riel,Algoritmen en complexiteit,w2,A1.04,vr,13
Jodi van Riel,Moderne Databases,h1,A1.04,ma,13
Jodi van Riel,Moderne Databases,w3,A1.10,ma,13
Jodi van Riel,Databases 2,w2,C0.110,vr,17
Jodi van Riel,Databases 2,h1,A1.04,vr,9
Jodi van Riel,Calculus 2,w3,C1.112,wo,13
Jodi van Riel,Algoritmen en complexiteit,p1,C1.112,wo,9
Bobby Veldhuis,Collectieve Intelligentie,h1,A1.04,wo,13
Bobby Veldhuis,Collectieve Intelligentie,p4,B0.201,wo,11
Bobby Veldhuis,Collectieve Intelligentie,w1,A1.10,wo,15
Bobby Veldhuis,Webprogrammeren en databases,w2,C0.110,di,17
Bobby Veldhuis,Webprogrammeren en databases,p1,C0.110,vr,9
Bobby Veldhuis,Collectieve Intelligentie,h3,C1.112,vr,11
Bobby Veldhuis,Collectieve Intelligentie,h2,A1.08,do,13
Bobby Veldhuis,Heuristieken 2,w1,C0.110,do,17
Bobby Veldhuis,Webprogrammeren en databases,h2,C1.112,wo,11
Bobby Veldhuis,Heuristieken 2,h1,A1.08,ma,11
Bobby Veldhuis,Webprogrammeren en databases,h1,A1.04,di,11
Bobby Veldhuis,Programmeren in Java 2,p5,A1.10,ma,9
Bodie Metselaar,Compilerbouw,h1,C1.112,ma,11
Bodie Metselaar,Bioinformatica,h1,A1.04,ma,9
Bodie Metselaar,Bioinformatica,p3,A1.10,ma,11
Bodie Metselaar,Compilerbouw,h2,A1.10,vr,9
Bodie Metselaar,Bioinformatica,w2,C1.112,do,9
Bodie Metselaar,Project Genetic Algorithms,p1,A1.10,vr,13
Bodie Metselaar,Bioinformatica,h2,A1.06,wo,13
Bodie Metselaar,Bioinformatica,h3,C0.110,di,11
Bodie Metselaar,Compilerbouw,p1,C1.112,vr,13
Bodie Metselaar,Compilerbouw,w1,A1.08,ma,13
Edin Bastings,Collectieve Intelligentie,h1,A1.04,wo,13
Edin Bastings,Architectuur en computerorganisatie,h1,A1.08,vr,11
Edin Bastings,Algoritmen en complexiteit,h1,C0.110,do,13
Edin Bastings,Collectieve Intelligentie,p4,B0.201,wo,11
Edin Bastings,Databases 2,w2,C0.110,vr,17
Edin Bastings,Collectieve Intelligentie,w2,B0.201,vr,13
Edin Bastings,Netwerken en systeembeveiliging,p2,A1.06,di,9
Edin Bastings,Collectieve Intelligentie,h3,C1.112,vr,11
Edin Bastings,Algoritmen en complexiteit,w1,A1.06,ma,13
Edin Bastings,Collectieve Intelligentie,h2,A1.08,do,13
Edin Bastings,Algoritmen en complexiteit,p2,B0.201,ma,9
Edin Bastings,Architectuur en computerorganisatie,h2,A1.04,do,9
Edin Bastings,Databases 2,h1,A1.04,vr,9
